epoch,discriminator_loss,generator_loss
341,0.7015502452850342,0.65360814
342,0.7016253471374512,0.6534781
343,0.7016879916191101,0.65340376
344,0.7017472386360168,0.65330476
345,0.7018184065818787,0.65323603
346,0.7018789649009705,0.6531107
347,0.7019317150115967,0.65299
348,0.7020065784454346,0.6528667
349,0.7020837664604187,0.6527428
350,0.7021644711494446,0.65264714
351,0.7022407650947571,0.6525507
352,0.7023194432258606,0.6524444
353,0.7023860216140747,0.65233487
354,0.7024492025375366,0.6522528
355,0.7025201320648193,0.65210754
356,0.7025959491729736,0.6519557
357,0.7026885747909546,0.6518444
358,0.7027773857116699,0.65170443
359,0.7028486728668213,0.65161973
360,0.7029207348823547,0.6515429
361,0.7029935717582703,0.6514406
362,0.7030889391899109,0.65135324
363,0.7031556963920593,0.6512621
364,0.7032263278961182,0.6511533
365,0.7032901048660278,0.650978
366,0.703353762626648,0.6508559
367,0.7034009695053101,0.6507392
368,0.7034960389137268,0.6505921
369,0.7035892009735107,0.65045655
370,0.7036678194999695,0.6503726
371,0.703738808631897,0.65027887
372,0.7037882804870605,0.6501788
373,0.7038427591323853,0.65007627
374,0.7038871049880981,0.6499948
375,0.7039428949356079,0.6499082
376,0.7039985656738281,0.64978415
377,0.7040777802467346,0.6496441
378,0.704145610332489,0.64951193
379,0.7042034268379211,0.6494197
380,0.7042627334594727,0.6493178
381,0.7043142318725586,0.6491845
382,0.7043884992599487,0.6490761
383,0.7044798135757446,0.6489955
384,0.704554557800293,0.64883757
385,0.7046421766281128,0.64868015
386,0.7047297358512878,0.648575
387,0.7048040628433228,0.64845157
388,0.7048728466033936,0.64829993
389,0.704964280128479,0.64818764
390,0.7050176858901978,0.64809334
391,0.7050731778144836,0.64801544
392,0.7051302194595337,0.64795715
393,0.7052101492881775,0.64784026
394,0.7052956819534302,0.64771277
395,0.7053526639938354,0.6476097
396,0.7054228782653809,0.6474893
397,0.7054809331893921,0.64737433
398,0.7055559158325195,0.64733326
399,0.7056341171264648,0.64724004
400,0.7057257890701294,0.64713496
401,0.7057986855506897,0.6469906
402,0.7058693170547485,0.64684224
403,0.7059736251831055,0.6466985
404,0.7060679197311401,0.6465946
405,0.7061194181442261,0.64654946
406,0.7061855792999268,0.64645404
407,0.7062728404998779,0.64632016
408,0.7063573598861694,0.6461988
409,0.7064335942268372,0.6460887
410,0.7065212726593018,0.6459943
411,0.7066155672073364,0.6459251
412,0.7067148089408875,0.6457856
413,0.7068262100219727,0.645649
414,0.7069130539894104,0.64554226
415,0.7069674730300903,0.6454992
416,0.7070358991622925,0.64537853
417,0.7071288824081421,0.6453103
418,0.7072123289108276,0.64520025
419,0.7072873115539551,0.645109
420,0.7073906660079956,0.6450577
421,0.7074753642082214,0.6449595
422,0.7075653076171875,0.64484876
423,0.7076471447944641,0.64472806
424,0.7077289819717407,0.6446724
425,0.7078018188476562,0.6445859
426,0.7078841328620911,0.64448804
427,0.7079741358757019,0.64435554
428,0.7080566883087158,0.6442377
429,0.7081294059753418,0.6441458
430,0.7081871032714844,0.64408827
431,0.7082455158233643,0.6440045
432,0.7083310484886169,0.64390707
433,0.7084249258041382,0.64386094
434,0.708505392074585,0.64374477
435,0.7085890173912048,0.6436547
436,0.7086492776870728,0.6435335
437,0.708717942237854,0.6434159
438,0.7087901830673218,0.6432855
439,0.7088567614555359,0.64312494
440,0.7089230418205261,0.6430014
441,0.7089879512786865,0.64290214
442,0.7090767621994019,0.6428222
443,0.7091518044471741,0.6427288
444,0.7092305421829224,0.6426237
445,0.7093163132667542,0.6425395
446,0.7094248533248901,0.64243
447,0.7095319628715515,0.6423465
448,0.7096279263496399,0.6422334
449,0.7097458839416504,0.64213187
450,0.7098535299301147,0.6420108
451,0.709964394569397,0.64187974
452,0.710051953792572,0.64176494
453,0.7101290225982666,0.6416574
454,0.710198163986206,0.6414826
455,0.7102713584899902,0.64132684
456,0.7103303670883179,0.64123434
457,0.7104016542434692,0.6411157
458,0.7104827761650085,0.64100623
459,0.7105600833892822,0.6408693
460,0.7106245756149292,0.6407984
461,0.7106854915618896,0.64065766
462,0.710761547088623,0.6405741
463,0.7108306884765625,0.6404492
464,0.7108926177024841,0.64031255
465,0.7109667062759399,0.6401899
466,0.711054801940918,0.6400704
467,0.711126983165741,0.63998985
468,0.7112281918525696,0.63984084
469,0.711317777633667,0.6397247
470,0.7113959789276123,0.6396036
471,0.7114600539207458,0.63947105
472,0.711538553237915,0.6393545
473,0.7116270065307617,0.6392408
474,0.711700975894928,0.6391621
475,0.7117899656295776,0.63904667
476,0.7118812799453735,0.63891333
477,0.7119606733322144,0.6388073
478,0.712038516998291,0.63870114
479,0.7121010422706604,0.63856274
480,0.7121692895889282,0.6384427
481,0.7122371196746826,0.6383094
482,0.7123225927352905,0.6382192
483,0.7124281525611877,0.638099
484,0.7125121355056763,0.63799685
485,0.71259605884552,0.63790023
486,0.7126954793930054,0.63780636
487,0.7127731442451477,0.63770926
488,0.7128603458404541,0.6376231
489,0.7129695415496826,0.6375154
490,0.7130959033966064,0.6373842
491,0.713193416595459,0.6372941
492,0.7132846117019653,0.6371971
493,0.7133769989013672,0.6371383
494,0.71346116065979,0.63704383
495,0.7135288119316101,0.6369582
496,0.7136168479919434,0.63688433
497,0.7136975526809692,0.6367734
498,0.7137748003005981,0.63669616
499,0.7138557434082031,0.63655347
500,0.7139173746109009,0.636446
